Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Hour,Pedestrian_Count,Weather_Temperature,Weather_Precipitation,Weather_Wind_Speed,Event_Flag,Holiday_Flag,Day_of_Week,Month,Season,Attraction_Score,Tourist_Saturation_Level
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-04,12,12711,27.38,5.82,15.22,0,0,4,7,Summer,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-05,12,41377,25.35,0.0,15.47,0,0,5,7,Summer,67.863,0.869
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-06,12,37891,26.94,0.0,10.49,0,0,6,7,Summer,60.498,0.837
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-07,12,10759,21.6,1.05,17.31,0,0,0,7,Summer,60.121,0.835
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-08,12,48113,26.01,0.0,8.78,0,0,1,7,Summer,57.863,0.824
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-09,12,53441,25.99,0.0,5.62,0,0,2,7,Summer,57.945,0.824
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-10,12,37890,22.33,0.65,8.89,0,0,3,7,Summer,63.582,0.852
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-11,12,57796,23.6,0.0,12.49,0,0,4,7,Summer,67.83,0.869
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-12,12,28762,19.41,0.0,7.07,0,0,5,7,Summer,89.913,0.933
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-13,12,26678,19.37,0.57,10.95,0,0,6,7,Summer,79.499,0.908
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-14,12,54611,26.06,0.0,16.41,1,1,0,7,Summer,73.477,0.89
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-15,12,37476,27.99,2.93,17.49,0,0,1,7,Summer,20.565,0.46
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-16,12,37730,20.41,0.0,11.62,0,0,2,7,Summer,81.024,0.912
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-17,12,23088,14.04,0.0,21.9,0,0,3,7,Summer,58.069,0.825
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-18,12,26625,26.06,0.0,16.0,0,0,4,7,Summer,57.656,0.823
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-19,12,35611,22.41,0.0,19.22,0,0,5,7,Summer,81.483,0.913
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-20,12,18491,22.46,1.79,12.23,0,0,6,7,Summer,52.163,0.791
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-21,12,56871,19.38,0.0,11.6,0,0,0,7,Summer,80.156,0.91
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-22,12,44731,17.4,0.7,10.27,0,0,1,7,Summer,61.891,0.844
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-23,12,46879,22.83,0.0,12.96,0,0,2,7,Summer,71.015,0.881
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-24,12,23568,32.69,2.63,15.98,0,0,3,7,Summer,14.331,0.349
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-25,12,24106,27.0,0.0,8.24,0,0,4,7,Summer,53.768,0.801
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-26,12,42109,21.67,0.38,13.1,0,0,5,7,Summer,78.457,0.905
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-27,12,52810,23.76,0.0,4.99,0,0,6,7,Summer,75.229,0.895
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-28,12,15073,20.51,6.35,13.94,0,0,0,7,Summer,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-29,12,16702,20.64,3.77,15.71,0,0,1,7,Summer,19.698,0.446
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-30,12,39267,24.23,0.0,15.28,0,0,2,7,Summer,65.225,0.859
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-07-31,12,58183,17.49,0.0,15.26,0,0,3,7,Summer,72.339,0.886
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-01,12,44310,26.61,0.0,10.08,0,0,4,8,Summer,55.381,0.81
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-02,12,54784,26.11,0.0,17.85,0,0,5,8,Summer,64.343,0.855
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-03,12,51767,22.71,0.0,12.21,0,0,6,8,Summer,80.093,0.91
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-04,12,69441,22.65,0.0,6.69,0,0,0,8,Summer,71.76,0.884
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-05,12,51294,22.42,1.57,11.91,0,0,1,8,Summer,49.88,0.776
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-06,12,40086,24.37,1.41,13.89,0,0,2,8,Summer,46.416,0.752
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-07,12,38388,31.95,0.0,6.71,0,0,3,8,Summer,33.295,0.632
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-08,12,20577,30.22,0.0,14.6,0,0,4,8,Summer,40.45,0.703
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-09,12,22521,33.96,1.48,16.63,0,0,5,8,Summer,19.697,0.446
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-10,12,28903,30.68,0.0,3.14,0,0,6,8,Summer,43.173,0.726
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-11,12,25967,29.21,2.27,5.46,0,0,0,8,Summer,24.367,0.519
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-12,12,37292,16.96,0.0,20.65,0,0,1,8,Summer,70.147,0.878
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-13,12,47855,19.14,0.0,16.3,0,0,2,8,Summer,79.163,0.907
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-14,12,31910,17.12,0.0,12.92,0,0,3,8,Summer,70.808,0.88
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-15,12,24504,32.24,0.0,8.62,0,0,4,8,Summer,32.095,0.618
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-16,12,41187,27.78,0.0,10.68,0,0,5,8,Summer,56.607,0.817
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-17,12,50057,22.82,0.0,6.31,0,0,6,8,Summer,79.583,0.908
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-18,12,37916,21.73,0.0,14.36,0,0,0,8,Summer,75.565,0.896
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-19,12,34940,27.03,1.25,11.66,0,0,1,8,Summer,40.233,0.701
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-20,12,31687,19.78,2.6,7.06,0,0,2,8,Summer,39.269,0.692
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-21,12,44672,28.32,0.0,13.07,0,0,3,8,Summer,48.308,0.765
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-22,12,36822,26.64,0.0,11.11,0,0,4,8,Summer,55.257,0.809
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-23,12,32408,19.2,0.14,9.62,0,0,5,8,Summer,86.45,0.925
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-24,12,45697,26.23,0.0,10.82,0,0,6,8,Summer,63.787,0.852
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-25,12,17713,24.69,1.31,14.81,0,0,0,8,Summer,46.732,0.754
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-26,12,18624,19.49,0.0,16.04,0,0,1,8,Summer,80.611,0.911
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-27,12,28615,29.83,0.0,10.64,0,0,2,8,Summer,42.063,0.717
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-28,12,27135,21.71,0.0,18.01,0,0,3,8,Summer,75.647,0.897
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-29,12,34571,23.35,0.0,4.35,0,0,4,8,Summer,68.864,0.873
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-30,12,57265,20.06,0.0,15.53,0,0,5,8,Summer,92.368,0.937
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-08-31,12,22261,29.04,0.0,18.2,0,0,6,8,Summer,50.77,0.782
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-01,12,28598,14.63,1.71,10.21,0,0,0,9,Fall,36.196,0.662
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-02,12,51014,15.93,0.0,8.1,0,0,1,9,Fall,59.897,0.834
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-03,12,25943,7.94,0.0,8.42,0,0,2,9,Fall,29.854,0.592
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-04,12,16222,6.37,1.79,11.65,0,0,3,9,Fall,15.377,0.37
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-05,12,20918,6.57,2.49,19.86,0,0,4,9,Fall,12.401,0.311
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-06,12,39166,13.54,1.13,16.73,0,0,5,9,Fall,44.133,0.734
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-07,12,40279,10.23,0.0,4.27,0,0,6,9,Fall,43.081,0.725
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-08,12,18321,8.38,0.0,5.87,0,0,0,9,Fall,31.509,0.611
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-09,12,20037,12.38,2.44,9.42,0,0,1,9,Fall,23.833,0.511
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-10,12,16033,6.06,0.0,8.39,0,0,2,9,Fall,22.786,0.495
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-11,12,28014,8.02,3.39,14.62,0,0,3,9,Fall,9.71,0.253
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-12,12,18854,26.65,5.38,6.21,0,0,4,9,Fall,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-13,12,30953,16.73,2.24,11.14,0,0,5,9,Fall,38.89,0.689
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-14,12,60639,21.5,0.0,11.93,0,0,6,9,Fall,77.907,0.903
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-15,12,45548,15.76,0.0,7.35,0,0,0,9,Fall,59.258,0.831
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-16,12,42195,9.9,0.0,19.59,0,0,1,9,Fall,37.224,0.673
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-17,12,22561,12.04,0.0,11.97,0,0,2,9,Fall,45.27,0.743
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-18,12,27747,16.1,0.0,12.59,0,0,3,9,Fall,60.536,0.837
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-19,12,25255,9.21,0.0,18.25,0,0,4,9,Fall,34.63,0.646
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-20,12,41154,10.99,0.0,12.87,0,0,5,9,Fall,46.281,0.751
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-21,12,8113,0.84,3.86,12.2,0,0,6,9,Fall,0.807,0.024
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-22,12,32883,12.68,0.0,11.07,0,0,0,9,Fall,47.677,0.761
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-23,12,27363,10.04,0.5,17.01,0,0,1,9,Fall,33.975,0.639
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-24,12,24573,12.73,2.65,8.94,0,0,2,9,Fall,22.496,0.491
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-25,12,19034,9.48,0.0,5.69,0,0,3,9,Fall,35.645,0.657
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-26,12,24268,13.68,0.0,12.5,0,0,4,9,Fall,51.437,0.786
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-27,12,40032,12.49,0.0,7.79,0,0,5,9,Fall,52.598,0.794
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-28,12,16306,-0.01,1.42,13.83,0,0,6,9,Fall,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-29,12,29792,11.03,0.0,12.44,0,0,0,9,Fall,41.473,0.712
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-09-30,12,26343,12.21,0.0,12.78,0,0,1,9,Fall,45.91,0.748
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-01,12,24458,17.27,0.56,13.75,0,0,2,10,Fall,57.662,0.823
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-02,12,38276,16.88,0.24,9.34,0,0,3,10,Fall,60.422,0.837
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-03,12,30289,12.18,0.0,4.81,0,0,4,10,Fall,45.797,0.747
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-04,12,24955,13.55,0.0,9.24,0,0,5,10,Fall,57.062,0.819
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-05,12,31094,13.23,0.0,6.67,0,0,6,10,Fall,55.714,0.812
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-06,12,19741,7.16,0.0,11.32,0,0,0,10,Fall,26.922,0.554
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-07,12,14843,9.25,0.0,8.61,0,0,1,10,Fall,34.78,0.648
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-08,12,22368,15.34,2.59,11.28,0,0,2,10,Fall,27.801,0.566
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-09,12,38695,20.96,3.05,12.46,0,0,3,10,Fall,27.92,0.567
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-10,12,12381,8.54,0.0,12.62,0,0,4,10,Fall,32.11,0.618
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-11,12,38296,16.95,0.0,9.3,0,0,5,10,Fall,71.38,0.883
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-12,12,14684,7.24,0.0,8.88,0,0,6,10,Fall,30.489,0.599
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-13,12,44116,17.07,0.0,16.14,0,0,0,10,Fall,64.183,0.854
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-14,12,15232,14.83,0.0,6.67,0,0,1,10,Fall,55.761,0.812
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-15,12,28406,14.26,0.0,7.05,0,0,2,10,Fall,53.618,0.8
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-16,12,51538,16.99,0.0,9.87,0,0,3,10,Fall,63.882,0.853
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-17,12,14720,9.68,0.9,14.41,0,0,4,10,Fall,29.845,0.592
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-18,12,42688,9.46,0.0,18.71,0,0,5,10,Fall,39.838,0.697
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-19,12,20660,9.53,0.73,14.0,0,0,6,10,Fall,34.273,0.642
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-20,12,39942,13.04,0.0,10.78,0,0,0,10,Fall,49.03,0.77
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-21,12,33671,16.72,0.0,16.78,0,0,1,10,Fall,62.867,0.848
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-22,12,16432,1.13,0.0,6.17,0,0,2,10,Fall,4.249,0.12
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-23,12,14444,22.38,5.11,7.71,0,0,3,10,Fall,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-24,12,30608,19.59,0.0,9.64,0,0,4,10,Fall,73.658,0.89
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-25,12,35962,21.2,0.0,9.56,0,0,5,10,Fall,79.171,0.907
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-26,12,15533,5.35,0.0,13.55,0,0,6,10,Fall,22.53,0.491
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-27,12,13561,9.38,4.32,3.6,0,0,0,10,Fall,4.797,0.134
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-28,12,46577,12.64,0.0,15.48,0,0,1,10,Fall,47.526,0.76
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-29,12,19849,11.04,0.0,14.07,0,0,2,10,Fall,41.51,0.712
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-30,12,22723,9.79,0.07,14.9,0,0,3,10,Fall,36.295,0.663
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-10-31,12,25101,8.42,0.41,8.3,0,0,4,10,Fall,29.063,0.582
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-01,12,30936,4.26,0.0,10.25,0,0,5,11,Fall,17.94,0.416
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-02,12,19724,6.69,0.0,12.92,0,0,6,11,Fall,28.173,0.571
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-03,12,42978,19.04,0.0,16.73,0,0,0,11,Fall,71.59,0.883
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-04,12,41382,17.91,1.47,8.25,0,0,1,11,Fall,47.543,0.76
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-05,12,30264,9.22,0.85,7.46,0,0,2,11,Fall,28.774,0.578
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-06,12,35151,15.53,0.0,11.54,0,0,3,11,Fall,58.393,0.827
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-07,12,25502,11.14,0.0,19.09,0,0,4,11,Fall,41.886,0.715
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-08,12,29531,5.9,0.0,10.53,0,0,5,11,Fall,24.846,0.525
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-09,12,14450,6.96,0.0,3.74,0,0,6,11,Fall,29.31,0.585
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-10,12,27679,7.86,0.0,12.97,0,0,0,11,Fall,29.554,0.588
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-11,12,25403,8.94,0.0,13.36,0,0,1,11,Fall,33.614,0.635
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-12,12,40133,17.38,0.0,5.6,0,0,2,11,Fall,65.349,0.859
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-13,12,37429,16.3,1.85,9.98,0,0,3,11,Fall,38.611,0.686
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-14,12,33017,7.17,0.0,11.71,0,0,4,11,Fall,26.959,0.555
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-15,12,15996,9.76,0.0,13.5,0,0,5,11,Fall,41.101,0.709
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-16,12,18997,7.31,4.83,7.92,0,0,6,11,Fall,1.047,0.031
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-17,12,33027,10.07,0.0,9.47,0,0,0,11,Fall,37.863,0.679
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-18,12,24750,15.68,0.0,16.49,0,0,1,11,Fall,58.957,0.829
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-19,12,11102,0.14,1.26,15.71,0,0,2,11,Fall,0.394,0.012
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-20,12,30546,18.37,1.72,7.94,0,0,3,11,Fall,45.311,0.743
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-21,12,45310,15.38,0.0,12.84,0,0,4,11,Fall,57.829,0.824
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-22,12,28631,14.09,0.0,5.87,0,0,5,11,Fall,59.336,0.831
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-23,12,65936,19.64,0.0,5.22,0,0,6,11,Fall,82.708,0.916
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-24,12,35350,9.39,0.0,15.24,0,0,0,11,Fall,35.306,0.653
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-25,12,16118,7.68,0.0,10.88,0,0,1,11,Fall,28.877,0.579
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-26,12,12339,9.29,0.0,11.77,0,0,2,11,Fall,34.93,0.649
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-27,12,15392,18.45,0.0,10.82,0,0,3,11,Fall,69.372,0.875
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-28,12,19611,9.39,3.21,13.75,0,0,4,11,Fall,12.64,0.316
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-29,12,43613,17.62,0.0,11.27,0,0,5,11,Fall,74.201,0.892
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-11-30,12,18056,12.87,1.14,16.37,0,0,6,11,Fall,41.841,0.715
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-01,12,11624,5.52,0.0,11.6,0,0,0,12,Winter,19.717,0.447
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-02,12,41520,14.11,0.93,15.55,0,0,1,12,Winter,41.026,0.708
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-03,12,17690,5.04,0.0,11.52,0,0,2,12,Winter,18.003,0.417
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-04,12,11768,3.5,2.86,10.36,0,0,3,12,Winter,5.351,0.148
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-05,12,22427,6.03,0.0,1.24,0,0,4,12,Winter,21.539,0.476
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-06,12,18362,-2.5,0.0,13.35,0,0,5,12,Winter,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-07,12,23237,4.31,1.05,10.27,0,0,6,12,Winter,13.622,0.335
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-08,12,21611,4.16,0.0,12.75,0,0,0,12,Winter,14.86,0.36
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-09,12,11505,4.05,0.81,13.23,0,0,1,12,Winter,12.123,0.305
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-10,12,10052,-2.22,1.15,12.62,0,0,2,12,Winter,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-11,12,12937,2.36,2.43,9.15,0,0,3,12,Winter,4.333,0.122
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-12,12,17927,1.11,0.0,12.48,0,0,4,12,Winter,3.965,0.112
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-13,12,13063,7.28,0.0,10.01,0,0,5,12,Winter,29.125,0.583
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-14,12,11602,-0.23,0.0,12.56,0,0,6,12,Winter,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-15,12,7523,5.14,0.0,20.03,0,0,0,12,Winter,18.36,0.424
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-16,12,26157,-1.16,0.0,11.62,0,0,1,12,Winter,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-17,12,30980,9.36,0.0,13.97,0,0,2,12,Winter,33.434,0.633
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-18,12,25361,4.42,0.0,18.98,0,0,3,12,Winter,15.788,0.377
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-19,12,21273,9.21,1.42,11.42,0,0,4,12,Winter,23.555,0.507
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-20,12,12995,4.3,0.0,14.33,0,0,5,12,Winter,17.203,0.403
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-21,12,9672,-1.29,6.27,10.63,0,0,6,12,Winter,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-22,12,19126,-1.99,0.53,14.18,0,0,0,12,Winter,0.0,0.0
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-23,12,27079,9.3,2.43,13.72,0,0,1,12,Winter,17.075,0.401
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-24,12,30755,3.72,0.0,12.53,0,0,2,12,Winter,13.288,0.329
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-25,12,19729,8.57,2.26,15.82,0,1,3,12,Winter,18.117,0.419
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-26,12,15241,2.49,0.0,14.03,0,0,4,12,Winter,8.894,0.234
France,Paris,PAR-003,Montmartre,District,Historic,48.8867,2.3431,2025-12-27,12,22354,8.08,0.0,5.35,0,0,5,12,Winter,32.325,0.621
